,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104730606079,10137.269721746445
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.61345648765564
2,2019-02-28,SELL,NVDA,12749,3.853978395462036,49143.984020233154
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.57574462890625
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.20207977295
5,2019-03-29,SELL,NVDA,25169,4.400115489959717,162996.70884656906
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,4.006124019622803
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.55898046494
8,2019-04-30,SELL,NVDA,18473,4.451749324798584,227104.72425746918
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.244284629821777
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.93546295166
11,2019-05-31,BUY,NVDA,38293,3.4572551250457764,66088.26495957375
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.495191812515259
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.615003824234
14,2019-06-28,BUY,NVDA,12893,4.056701183319092,0.5666472911834717
15,2019-07-31,SELL,NVDA,955,4.360401630401611,4164.750204324722
16,2019-07-31,BUY,TSLA,257,16.150667190551758,14.028736352920532
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.157546281815
18,2019-08-30,BUY,NVDA,378,4.154504299163818,27238.75492119789
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,12.765745401382446
20,2019-09-30,SELL,NVDA,2049,4.27292013168335,8767.979095220566
21,2019-09-30,BUY,TSLA,543,16.142000198364258,2.8729875087738037
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19512.493161916733
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15723.643003225327
24,2019-10-31,BUY,NVDA,3060,5.0500874519348145,270.3754003047943
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32405.5060441494
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28614.346132040024
27,2019-11-29,BUY,NVDA,5232,5.433222770690918,187.724595785141
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1157.6545884609222
29,2019-12-31,SELL,NVDA,11901,5.78375244140625,69990.0923936367
30,2019-12-31,BUY,CSCO,1730,40.44773864746094,15.504533529281616
