,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104253768921,10137.40825676918
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.751991510391235
2,2019-02-28,SELL,NVDA,12749,3.853978157043457,49144.119515657425
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.71124005317688
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.33757519722
5,2019-03-29,SELL,NVDA,25169,4.4001145362854,162996.82033896446
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,4.117616415023804
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.67047286034
8,2019-04-30,SELL,NVDA,18473,4.451747894287109,227104.8093240261
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.32935118675232
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198477.0205295086
11,2019-05-31,BUY,NVDA,38293,3.4572556018829346,66088.33176660538
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.561998844146729
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.681810855865
14,2019-06-28,BUY,NVDA,12893,4.056702136993408,0.6211585998535156
15,2019-07-31,SELL,NVDA,955,4.360401153564453,4164.804260253906
16,2019-07-31,BUY,TSLA,257,16.150667190551758,14.082792282104492
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.211602211
18,2019-08-30,BUY,NVDA,378,4.154505252838135,27238.808616638184
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,12.819440841674805
20,2019-09-30,SELL,NVDA,2049,4.272920608520508,8768.033767700195
21,2019-09-30,BUY,TSLA,543,16.142000198364258,2.9276599884033203
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19512.547834396362
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15723.697675704956
24,2019-10-31,BUY,NVDA,3060,5.050085544586182,270.43590927124023
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32427.65255355835
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28636.492641448975
27,2019-11-29,BUY,NVDA,5232,5.433221817016602,209.87609481811523
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1179.8060874938965
29,2019-12-31,SELL,NVDA,11902,5.78375244140625,70018.02764511108
30,2019-12-31,BUY,CSCO,1731,40.44773483276367,2.9986495971679688
