,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104730606079,10137.269721746445
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.61345648765564
2,2019-02-28,SELL,NVDA,12749,3.853978395462036,49143.984020233154
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.57574462890625
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.20207977295
5,2019-03-29,SELL,NVDA,25169,4.4001145362854,162996.6848435402
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.982120990753174
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.53497743607
8,2019-04-30,SELL,NVDA,18473,4.451748371124268,227104.68263721466
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.202664375305176
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.89384269714
11,2019-05-31,BUY,NVDA,38293,3.4572556018829346,66088.20507979393
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.435312032699585
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.55512404442
14,2019-06-28,BUY,NVDA,12893,4.056703090667725,0.4821760654449463
15,2019-07-31,SELL,NVDA,955,4.3604021072387695,4164.66618847847
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.94472050666809
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.073530435562
18,2019-08-30,BUY,NVDA,377,4.154505729675293,27242.824870347977
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.835694551467896
20,2019-09-30,SELL,NVDA,2049,4.27292013168335,8772.049044370651
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.942936658859253
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.56311106682
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.712952375412
24,2019-10-31,BUY,NVDA,3061,5.05008602142334,269.3996407985687
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32426.616285085678
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28635.456372976303
27,2019-11-29,BUY,NVDA,5232,5.433222770690918,208.8348367214203
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1178.7648293972015
29,2019-12-31,SELL,NVDA,11902,5.78375244140625,70016.98638701439
30,2019-12-31,BUY,CSCO,1731,40.44773864746094,1.9507882595062256
