,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104253768921,10137.40825676918
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.751991510391235
2,2019-02-28,SELL,NVDA,12749,3.8539788722991943,49144.12863445282
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.7203588485717773
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.346693992615
5,2019-03-29,SELL,NVDA,25169,4.400113582611084,162996.805454731
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,4.102732181549072
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.65558862686
8,2019-04-30,SELL,NVDA,18473,4.451748847961426,227104.81205701828
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.33208417892456
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198477.02326250076
11,2019-05-31,BUY,NVDA,38293,3.4572551250457764,66088.35275912285
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.582991361618042
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.70280337334
14,2019-06-28,BUY,NVDA,12893,4.056702613830566,0.6360032558441162
15,2019-07-31,SELL,NVDA,955,4.360403060913086,4164.820926427841
16,2019-07-31,BUY,TSLA,257,16.150667190551758,14.099458456039429
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.228268384933
18,2019-08-30,BUY,NVDA,378,4.15450382232666,27238.825823545456
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,12.836647748947144
20,2019-09-30,SELL,NVDA,2049,4.272921562194824,8768.052928686142
21,2019-09-30,BUY,TSLA,543,16.142000198364258,2.9468209743499756
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19512.56699538231
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15723.716836690903
24,2019-10-31,BUY,NVDA,3060,5.05008602142334,270.4536111354828
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32427.670255422592
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28636.510343313217
27,2019-11-29,BUY,NVDA,5232,5.433223247528076,209.88631224632263
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1179.8163049221039
29,2019-12-31,SELL,NVDA,11902,5.783753395080566,70018.049213171
30,2019-12-31,BUY,CSCO,1731,40.447731018066406,3.0268208980560303
