,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.4071052074432373,10137.13118672371
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.474921464920044
2,2019-02-28,SELL,NVDA,12749,3.853978157043457,49143.842445611954
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.4341700077056885
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.06050515175
5,2019-03-29,SELL,NVDA,25169,4.4001145362854,162996.543268919
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.8405463695526123
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.39340281487
8,2019-04-30,SELL,NVDA,18473,4.451748371124268,227104.54106259346
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.061089754104614
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.75226807594
11,2019-05-31,BUY,NVDA,38293,3.4572553634643555,66088.07263493538
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.30286717414856
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.42267918587
14,2019-06-28,BUY,NVDA,12893,4.056702136993408,0.3620269298553467
15,2019-07-31,SELL,NVDA,955,4.360401630401611,4164.545583963394
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.824115991592407
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28808.952925920486
18,2019-08-30,BUY,NVDA,377,4.154504299163818,27242.704805135727
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.71562933921814
20,2019-09-30,SELL,NVDA,2049,4.272921085357666,8771.930933237076
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.8248255252838135
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.444999933243
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.594841241837
24,2019-10-31,BUY,NVDA,3061,5.05008602142334,269.2815296649933
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32404.412173509598
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28613.252261400223
27,2019-11-29,BUY,NVDA,5232,5.43322229385376,186.63321995735168
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1156.563212633133
29,2019-12-31,SELL,NVDA,11901,5.783752918243408,69989.00669264793
30,2019-12-31,SELL,TSLA,1,27.64666748046875,70016.6533601284
31,2019-12-31,BUY,CSCO,1731,40.44773864746094,1.6177613735198975
