,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.4071052074432373,10137.13118672371
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.474921464920044
2,2019-02-28,SELL,NVDA,12749,3.853978395462036,49143.84548521042
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.4372096061706543
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.06354475021
5,2019-03-29,SELL,NVDA,25169,4.400113105773926,162996.51030397415
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.8075814247131348
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.36043787003
8,2019-04-30,SELL,NVDA,18473,4.451748847961426,227104.51690626144
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.036933422088623
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.72811174393
11,2019-05-31,BUY,NVDA,38293,3.4572551250457764,66088.05760836601
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.287840604782104
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.4076526165
14,2019-06-28,BUY,NVDA,12893,4.056701183319092,0.3592960834503174
15,2019-07-31,SELL,NVDA,955,4.360400676727295,4164.541942358017
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.82047438621521
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28808.94928431511
18,2019-08-30,BUY,NVDA,377,4.154505252838135,27242.700803995132
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.711628198623657
20,2019-09-30,SELL,NVDA,2049,4.272920608520508,8771.925955057144
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.819847345352173
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.44002175331
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.589863061905
24,2019-10-31,BUY,NVDA,3061,5.050085544586182,269.2780110836029
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32426.494655370712
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28635.334743261337
27,2019-11-29,BUY,NVDA,5232,5.43322229385376,208.7157018184662
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1178.6456944942474
29,2019-12-31,SELL,NVDA,11902,5.783752918243408,70016.87292742729
30,2019-12-31,BUY,CSCO,1731,40.44773483276367,1.8439319133758545
